,f0,q1,q3,iqr,spectral_centroid,f0_standard_deviation,label
0,104.645426722695,102.04250286354403,106.86851352689665,4.826010663352619,1200.282009341589,4.526201603164399,male
1,154.0463965766286,140.60775900819948,168.7364666789992,28.128707670799713,2539.4476226492434,23.97664715983006,male
2,122.04183991242515,117.21605517913326,124.18608452867444,6.9700293495411785,1145.7092205991883,14.372030102886216,male
3,112.63775716237501,108.73654223881857,116.54094037952247,7.804398140703896,1131.7218519935611,5.832960044284736,male
4,173.35305177124695,167.69467255813382,173.35305177124695,5.658379213113136,1414.8355296888146,11.529406985997035,male
5,98.34929622710085,97.43442710125966,98.34929622710085,0.914869125841193,1040.7648993202472,3.6254962955016015,male
6,112.4973920468844,109.36644661993022,115.70287384384118,6.33642722391096,1239.0892910120863,6.5052490398481515,male
7,117.1613699526513,109.99999999999999,121.52541331037482,11.52541331037483,1579.919877765039,10.576399185767213,male
8,175.6837100312801,152.67085733610662,204.38056882984046,51.709711493733835,2063.4542425105924,27.250238131245077,male
9,105.17437778896985,98.56656061031477,109.99999999999999,11.43343938968522,1241.9694581406322,12.174945904810995,male
10,136.17627805360223,123.64964011769189,149.39896882100535,25.749328703313466,1772.226793106882,17.102411017038225,male
11,114.26210810101726,108.1102658399776,114.7322308056431,6.621964965665498,1019.1271772933094,11.206166558124846,male
12,135.34855419360764,131.0022303355031,139.3941668115768,8.39193647607371,2289.817842769751,6.999212517127413,male
13,114.45690398147745,113.87914162255151,116.54094037952247,2.6617987569709527,982.1714615122777,4.718638782587464,male
14,190.1557481776412,176.1402162062556,208.85526660911424,32.71505040285865,1626.8697163662732,21.71286769447941,male
15,125.4136270465111,114.5388367788287,137.79308824865404,23.25425146982535,1417.9661925287783,14.0571651473795,male
16,97.16237042319779,92.4986056779086,100.57995924695884,8.081353569050236,1276.9231703645307,7.228485342224583,male
17,145.10053821754119,139.3941668115768,148.5384940785009,9.14432726692408,1156.0954864563193,9.850944096474713,male
18,176.4748177622945,155.56349186104043,197.13312122062953,41.5696293595891,886.6757605627002,28.87209700188092,male
19,147.83240484891996,133.09934981412218,158.51192438050305,25.41257456638087,1217.3638674628035,18.73235769893417,male
20,183.61464235265717,171.61434972294217,194.02708269399432,22.41273297105215,2136.336790869798,15.820680234998953,male
21,168.5401235851717,159.43017461699134,172.3599635836994,12.92978896670806,1369.870740188196,11.32415741682542,male
22,155.13241519204252,145.14587018501834,156.46466200170096,11.31879181668262,1371.6499670076935,16.51901060620921,male
23,145.38931027748694,139.3941668115768,148.5384940785009,9.14432726692408,1542.7200862899479,7.852629342059562,male
24,105.36724726231566,105.36724726231566,105.36724726231566,0.0,2000.6079888119539,12.537236750423203,male
25,89.79826149294529,83.24437523882935,95.3469067736502,12.102531534820855,1226.6681573164535,7.432782855631208,male
26,213.33382222176584,171.61434972294217,213.33382222176584,41.71947249882368,1408.548701856483,70.68790208796185,male
27,134.28285425143798,123.47082531403103,137.59468080135815,14.12385548732712,1526.5783233457573,16.693943386339036,male
28,124.79132823587204,114.5388367788287,138.59131548843604,24.052478709607342,1404.6284133221768,17.365129072957444,male
29,83.38657732240776,81.343071080703,86.30425076864258,4.961179687939577,1355.2886960083742,5.178503015144685,male
30,92.06912599882087,82.40688922821748,94.6606580968763,12.253768868658824,1083.2245531851052,12.524729114679111,male
31,337.58649680503106,300.528856485967,378.154590215042,77.62573372907497,1341.252222556777,45.97521020523585,male
32,84.52847655927009,81.93226047174862,84.82159539743674,2.889334925688118,1287.0542037811308,4.597276477292215,male
33,135.973066596876,124.725636530516,142.85894517726132,18.13330864674532,987.7847666978407,15.02006492501523,male
